"","user_id","product_id","categoryId","behavior_type","create_time"
"610",1000028,1850341,2025483,"pv",1511684583
"611",1000028,2428956,1879194,"pv",1511744266
"612",1000028,4717045,5071267,"pv",1511744316
"613",1000028,5049814,3002561,"pv",1511744960
"614",1000028,2335149,4690421,"pv",1511744967
"615",1000028,1317359,3002561,"pv",1511744974
"616",1000028,2006028,4145813,"pv",1511744987
"617",1000028,855217,4145813,"fav",1511745075
"618",1000028,2842089,4145813,"pv",1511745118
"619",1000028,2217534,4145813,"pv",1511745148
"620",1000028,2842089,4145813,"pv",1511745574
"621",1000028,2217534,4145813,"pv",1511745581
"622",1000028,855217,4145813,"pv",1511745664
"623",1000028,3359227,3002561,"pv",1511745710
"624",1000028,560931,3002561,"pv",1511746249
"625",1000028,5049814,3002561,"pv",1511746273
"626",1000028,2955350,4145813,"pv",1511764186
"627",1000028,5049814,3002561,"pv",1511764243
"628",1000028,4472519,4145813,"pv",1511764338
"629",1000028,2955350,4145813,"pv",1511853149
"630",1000028,642845,4145813,"pv",1511853218
"631",1000028,5154311,4145813,"pv",1511853229
"632",1000028,2828948,4145813,"fav",1511853291
"633",1000028,829118,3002561,"pv",1511853338
"634",1000028,2678166,3002561,"pv",1511853356
"635",1000028,4291755,3002561,"pv",1511853392
"636",1000028,4889909,3002561,"pv",1511853405
"637",1000028,4598217,3002561,"pv",1511853411
"638",1000028,4098799,3002561,"pv",1511853447
"639",1000028,2136750,3002561,"pv",1511853488
"640",1000028,2750042,4145813,"pv",1511853760
"641",1000028,4242144,4145813,"pv",1511853770
"642",1000028,1242478,4145813,"pv",1511854088
"643",1000028,4663975,4145813,"pv",1511854098
"644",1000028,2723903,4145813,"pv",1511856196
"645",1000028,1242478,4145813,"pv",1511856246
"646",1000028,4908288,4145813,"pv",1511856263
"647",1000028,855217,4145813,"pv",1511856419
"648",1000028,2842089,4145813,"pv",1511856519
"649",1000028,461271,4145813,"pv",1511856534
"650",1000028,4022391,4145813,"pv",1511856567
"651",1000028,4818655,4145813,"pv",1511856597
"652",1000028,461271,4145813,"fav",1511856763
"653",1000028,855217,4145813,"pv",1511856797
"654",1000028,4908288,4145813,"pv",1511856827
"655",1000028,461271,4145813,"pv",1511856840
"656",1000028,4908288,4145813,"pv",1511856843
"657",1000028,461271,4145813,"pv",1511857136
"658",1000028,2217534,4145813,"pv",1511857189
"659",1000028,4818655,4145813,"pv",1511857212
"660",1000028,2678166,3002561,"pv",1511857276
"661",1000028,4650996,3002561,"pv",1511857354
"662",1000028,560931,3002561,"pv",1511857403
"663",1000028,3418092,3002561,"pv",1511857463
"664",1000028,1982857,3002561,"pv",1511857506
"665",1000028,2132929,3002561,"pv",1511857560
"666",1000028,890987,3002561,"pv",1511857597
"667",1000028,2440378,3002561,"pv",1511857691
"668",1000028,3822894,3002561,"cart",1511858126
"669",1000028,2203246,3002561,"pv",1511858133
"670",1000028,2190231,3002561,"pv",1511858316
"671",1000028,1358583,3002561,"pv",1511858335
"672",1000028,557241,3002561,"pv",1511858473
"673",1000028,1358583,3002561,"pv",1511858563
"674",1000028,1340093,3002561,"pv",1511859207
"675",1000028,4905597,4145813,"pv",1511859232
"676",1000028,1261381,3002561,"pv",1511859276
"677",1000028,3603317,3002561,"pv",1511859404
"678",1000028,2621260,722945,"pv",1511934451
"679",1000028,778926,2885642,"pv",1511934484
"680",1000028,2621260,722945,"buy",1511934727
"681",1000028,461271,4145813,"pv",1511934752
"682",1000028,1910706,1516409,"buy",1512112339
"683",1000028,4978290,3002561,"pv",1512112948
"684",1000028,1910706,1516409,"pv",1512112956
"685",1000028,4416401,757910,"pv",1512113091
"686",1000028,2342307,2529187,"pv",1512113243
"687",1000028,2026617,2529187,"pv",1512113274
"688",1000028,1265647,801221,"pv",1512113416
"689",1000028,2026617,2529187,"fav",1512113429
"690",1000028,3582347,4993094,"pv",1512141423
"691",1000028,4949016,285583,"pv",1512174081
"692",1000028,3241217,285583,"pv",1512174275
"693",1000028,1391781,401357,"pv",1512187994
"694",1000028,2750042,4145813,"pv",1512193008
"695",1000028,510539,3456641,"pv",1512215644
"696",1000028,3083031,4130426,"pv",1512215783
"697",1000028,3723578,4130426,"fav",1512215911
"698",1000028,4757411,3938045,"pv",1512215981
"699",1000028,2014138,3338209,"pv",1512216028
"700",1000028,2726698,3338209,"fav",1512216080
"701",1000028,3442548,3338209,"pv",1512216085
"702",1000028,2384317,3338209,"pv",1512216109
"703",1000028,100391,3338209,"pv",1512216115
"704",1000028,5024882,3338209,"pv",1512216127
"705",1000028,863811,3338209,"buy",1512220119
"706",1000028,3947413,634390,"pv",1512266329
"707",1000028,4640069,634390,"pv",1512266450
"708",1000028,3796824,634390,"pv",1512266635
"709",1000028,2600649,634390,"pv",1512266658
"710",1000028,3947413,634390,"buy",1512267506
"711",1000028,1059099,2520377,"pv",1512311135
"712",1000028,5015377,4022701,"pv",1512311353
"713",1000028,3717564,119741,"pv",1512311708
"714",1000028,4519765,4181361,"pv",1512311765
"715",1000028,3864020,4181361,"pv",1512311776
"716",1000028,4627188,1859277,"pv",1512312039
"717",1000028,1045462,4801426,"pv",1512312312
"718",1000028,1268758,3002561,"pv",1512312606
"719",1000028,1451706,4145813,"pv",1512312615
"720",1000028,1566478,4145813,"pv",1512312623
"721",1000028,1073874,3844144,"pv",1512312782
"722",1000028,124229,4498047,"pv",1512312879
"723",1000028,2234644,1009182,"pv",1512312901
"724",1000028,3984897,4993094,"pv",1512313017
"725",1000028,1893062,4145813,"pv",1512313156
"726",1000028,1278804,3598912,"cart",1512313685
"727",1000028,3783653,1074254,"cart",1512313721
"728",1000028,3740282,3598912,"cart",1512313799
"729",1000028,2298425,3158249,"cart",1512313830
"730",1000028,4875259,547606,"pv",1512313866
"731",1000028,3540173,4804883,"pv",1512313936
"732",1000028,4985685,3158249,"cart",1512314093
"733",1000028,756251,3158249,"cart",1512314146
"734",1000028,237758,3158249,"cart",1512314222
"735",1000028,1545095,3158249,"cart",1512314324
"736",1000028,80579,2407396,"pv",1512314462
"737",1000028,2558517,3598912,"cart",1512314593
"738",1000028,3958311,1646753,"pv",1512314693
"739",1000028,1332406,2940518,"pv",1512314706
"740",1000028,3958311,1646753,"pv",1512314744
"741",1000028,1332406,2940518,"pv",1512314810
"742",1000028,2826485,2940518,"pv",1512314891
"743",1000028,130862,246844,"cart",1512315396
"744",1000028,3099445,3944885,"pv",1512315436
"745",1000028,130862,246844,"pv",1512315607
"746",1000028,2808995,246844,"pv",1512315622
"747",1000028,130862,246844,"pv",1512315711
"748",1000028,4406528,246844,"pv",1512315748
"749",1000028,3189208,246844,"pv",1512315916
"750",1000028,4373095,246844,"pv",1512316049
"751",1000028,130862,246844,"pv",1512316084
"752",1000028,4406528,246844,"pv",1512316208
"753",1000028,4215869,246844,"cart",1512316446
"754",1000028,1138188,16219,"cart",1512316506
"755",1000028,3189208,246844,"cart",1512316627
"756",1000028,415998,3250334,"pv",1512316670
"757",1000028,4406528,246844,"pv",1512316753
"758",1000037,3616730,376030,"pv",1511613741
"759",1000037,435287,4129924,"pv",1511613853
"760",1000037,1437892,703487,"pv",1511613948
"761",1000037,1792937,703487,"pv",1511613950
"762",1000037,1437892,703487,"pv",1511613951
"763",1000037,4483211,703487,"pv",1511614204
"764",1000037,3561199,4817527,"pv",1511867441
"765",1000037,123989,1312642,"pv",1511867453
"766",1000037,4031999,2313309,"pv",1511872684
"767",1000037,4753136,890050,"pv",1511872708
"768",1000037,4120269,890050,"pv",1511872715
"769",1000037,4753136,890050,"buy",1511872744
"770",1000037,3233631,890050,"buy",1511872788
"771",1000037,1071479,2313309,"pv",1511872820
"772",1000037,4638593,4163659,"pv",1511957260
"773",1000037,1689621,4163659,"pv",1511957272
"774",1000037,3938585,4163659,"pv",1511957283
"775",1000037,3457648,4148053,"pv",1511957315
"776",1000037,2427580,2939262,"pv",1511957325
"777",1000037,378758,2939262,"pv",1511957329
"778",1000037,1692024,2939262,"pv",1511957338
"779",1000037,3149492,2735466,"pv",1511958744
"780",1000037,4062786,1879194,"pv",1511958807
"781",1000037,3355026,84264,"pv",1511958862
"782",1000037,4010287,4533189,"pv",1511958909
"783",1000037,4753136,890050,"buy",1511959033
"784",1000037,4219427,4533189,"pv",1511959233
"785",1000037,1857072,376030,"pv",1511959828
"786",1000037,3616730,376030,"pv",1511960907
"787",1000037,315911,376030,"pv",1511962394
"788",1000037,4808316,2154867,"pv",1511962446
"789",1000037,3371523,1859277,"pv",1512025715
"790",1000037,2367945,1859277,"pv",1512025716
"791",1000037,1591862,1320293,"pv",1512025722
"792",1000037,470623,703487,"pv",1512098985
"793",1000037,1437892,703487,"pv",1512099077
"794",1000037,315911,376030,"pv",1512099357
"795",1000037,2262199,2154867,"pv",1512100281
"796",1000037,4423605,2154867,"pv",1512100286
"797",1000037,4773509,2154867,"pv",1512100293
"798",1000037,1857072,376030,"pv",1512100312
"799",1000037,1677297,3694486,"pv",1512100350
"800",1000037,3039178,3694486,"pv",1512100362
"801",1000037,2828564,3694486,"pv",1512100368
"802",1000037,1677297,3694486,"pv",1512100433
"803",1000037,3688574,203249,"pv",1512100488
"804",1000037,1857072,376030,"pv",1512100581
"805",1000037,3616730,376030,"pv",1512100894
"806",1000037,1806110,376030,"pv",1512100984
"807",1000037,1611215,4178970,"pv",1512101477
"808",1000037,4167909,999755,"pv",1512101858
"809",1000037,1611215,4178970,"pv",1512106218
"810",1000037,1857072,376030,"buy",1512107068
"811",1000037,3264111,2188684,"pv",1512107184
"812",1000037,4921034,3549297,"pv",1512107214
"813",1000037,3441422,2154867,"pv",1512107691
"814",1000037,4045944,3549297,"pv",1512108275
"815",1000037,4495092,1686309,"pv",1512120023
"816",1000037,5150170,1686309,"pv",1512120069
"817",1000037,1484153,1686309,"pv",1512120073
"818",1000037,2974493,1686309,"pv",1512120080
"819",1000037,2973743,2106073,"pv",1512120164
"820",1000037,3867921,4524771,"pv",1512120300
"821",1000037,1602165,3252563,"fav",1512121812
"822",1000037,1220308,1299190,"fav",1512121842
"823",1000037,763873,5071267,"pv",1512121871
"824",1000037,3796012,5071267,"pv",1512121894
"825",1000037,303755,2550060,"buy",1512125344
"826",1000037,153634,4524771,"pv",1512151089
"827",1000037,333337,4550135,"pv",1512151164
"828",1000037,2329861,4524771,"pv",1512151212
"829",1000037,2843275,4550135,"pv",1512151246
"830",1000037,3743320,4550135,"pv",1512151251
"831",1000037,672087,4550135,"pv",1512151304
"832",1000037,1437343,3100080,"fav",1512151607
"833",1000037,1479721,5053508,"pv",1512151679
"834",1000037,4705547,1051370,"pv",1512151709
"835",1000037,4782588,1299190,"pv",1512151728
"836",1000037,2922990,2656238,"pv",1512152003
"837",1000037,4622270,1906712,"pv",1512152106
"838",1000037,2906740,3422001,"pv",1512152177
"839",1000037,3843094,3566895,"fav",1512205229
"840",1000037,1220308,1299190,"pv",1512233620
"841",1000037,2732998,3607626,"pv",1512233869
"842",1000037,4431835,1902453,"pv",1512233965
"843",1000037,1477128,1902453,"pv",1512233974
"844",1000037,4001416,1299190,"pv",1512234116
"845",1000037,2906740,3422001,"pv",1512295606
"846",1000040,3849409,4756105,"pv",1511578189
"847",1000040,3386371,2355072,"pv",1511578330
"848",1000040,2331370,3607361,"pv",1511578403
"849",1000040,3381470,4145813,"pv",1511596534
"850",1000040,3083057,3102419,"pv",1511596593
"851",1000040,1631499,4145813,"pv",1511596604
"852",1000040,248324,4145813,"pv",1511596691
"853",1000040,10899,4145813,"pv",1511596740
"854",1000040,4751733,4145813,"pv",1511596743
"855",1000040,3367752,4145813,"pv",1511596797
"856",1000040,1101356,4145813,"pv",1511612519
"857",1000040,4043471,4145813,"pv",1511612529
"858",1000040,2243461,4145813,"pv",1511612573
"859",1000040,4966998,4145813,"pv",1511612583
"860",1000040,4992653,4145813,"pv",1511612592
"861",1000040,1598074,4145813,"pv",1511612640
"862",1000040,1987784,4145813,"pv",1511612679
"863",1000040,248324,4145813,"pv",1511612692
"864",1000040,4541301,4145813,"pv",1511612748
"865",1000040,248324,4145813,"pv",1511613430
"866",1000040,1987784,4145813,"pv",1511613438
"867",1000040,595066,4145813,"pv",1511613447
"868",1000040,4369705,4145813,"pv",1511613469
"869",1000040,3838839,4145813,"pv",1511613473
"870",1000040,3008576,4145813,"pv",1511613481
"871",1000040,841034,4145813,"pv",1511613560
"872",1000040,3838839,4145813,"pv",1511613598
"873",1000040,2501731,4145813,"pv",1511613689
"874",1000040,841034,4145813,"pv",1511613695
"875",1000040,1208967,4145813,"pv",1511613708
"876",1000040,1101984,4145813,"pv",1511613747
"877",1000040,2501731,4145813,"pv",1511613774
"878",1000040,595066,4145813,"pv",1511613836
"879",1000040,2843491,4145813,"pv",1511613892
"880",1000040,4715598,4145813,"pv",1511614027
"881",1000040,767831,4145813,"pv",1511614053
"882",1000040,1066843,4690421,"pv",1511627050
"883",1000040,4333209,3002561,"pv",1511627063
"884",1000040,675589,2520771,"pv",1511627230
"885",1000040,2040903,4145813,"pv",1511627240
"886",1000040,4463971,3253357,"pv",1511627336
"887",1000040,4785201,149192,"pv",1511627389
"888",1000040,4872807,4756105,"pv",1511627451
"889",1000040,4945526,3160926,"pv",1511627467
"890",1000040,3506150,1676308,"pv",1511627613
"891",1000040,2580489,3017203,"pv",1511627700
"892",1000040,4656873,4962280,"pv",1511627900
"893",1000040,2905339,1320293,"pv",1511627926
"894",1000040,1598074,4145813,"pv",1511677185
"895",1000040,767831,4145813,"pv",1511677538
"896",1000040,344058,4145813,"pv",1511677548
"897",1000040,841034,4145813,"pv",1511677580
"898",1000040,2501731,4145813,"pv",1511677658
"899",1000040,841034,4145813,"pv",1511677723
"900",1000040,3643713,4145813,"pv",1511677764
"901",1000040,248324,4145813,"cart",1511677890
"902",1000040,3246783,4145813,"pv",1511677890
"903",1000040,898292,4145813,"pv",1511677894
"904",1000040,248324,4145813,"pv",1511678068
"905",1000040,2305737,4145813,"pv",1511678083
"906",1000040,1103144,4145813,"pv",1511678093
"907",1000040,3968543,4145813,"pv",1511678106
"908",1000040,3474345,4145813,"pv",1511678129
"909",1000040,1987784,4145813,"pv",1511678169
"910",1000040,1962813,4145813,"pv",1511678185
"911",1000040,3923973,4145813,"pv",1511678221
"912",1000040,4715598,4145813,"pv",1511678278
"913",1000040,248324,4145813,"pv",1511678384
"914",1000040,1101356,4145813,"pv",1511691531
"915",1000040,2171595,4145813,"pv",1511691708
"916",1000040,2243461,4145813,"pv",1511691722
"917",1000040,4541301,4145813,"pv",1511691750
"918",1000040,4960765,4145813,"pv",1511691778
"919",1000040,1118620,4145813,"pv",1511691803
"920",1000040,4821468,4145813,"pv",1511691835
"921",1000040,2320196,4145813,"pv",1511691866
"922",1000040,226821,4145813,"pv",1511691935
"923",1000040,1674340,4145813,"pv",1511691972
"924",1000040,4258341,4145813,"pv",1511692115
"925",1000040,585091,4145813,"pv",1511693195
"926",1000040,4966998,4145813,"pv",1511693200
"927",1000040,5155007,4145813,"pv",1511693206
"928",1000040,3602674,4145813,"pv",1511693228
"929",1000040,4795978,982926,"pv",1511698138
"930",1000040,477044,982926,"pv",1511698202
"931",1000040,806725,4145813,"pv",1511706229
"932",1000040,4258341,4145813,"pv",1511706247
"933",1000040,248324,4145813,"pv",1511706832
"934",1000040,3909833,570735,"cart",1511755677
"935",1000040,843709,570735,"pv",1511755740
"936",1000040,3303427,570735,"pv",1511755746
"937",1000040,4636223,570735,"cart",1511755822
"938",1000040,3909833,570735,"pv",1511757534
"939",1000040,4636223,570735,"pv",1511757563
"940",1000040,3909833,570735,"pv",1511762952
"941",1000040,4226968,570735,"pv",1511763120
"942",1000040,2044513,570735,"pv",1511763134
"943",1000040,2754226,570735,"pv",1511763234
"944",1000040,4752029,570735,"pv",1511763248
"945",1000040,2358177,570735,"pv",1511763338
"946",1000040,4981042,570735,"pv",1511763391
"947",1000040,843709,570735,"pv",1511763483
"948",1000040,3858544,570735,"pv",1511763489
"949",1000040,2922665,570735,"pv",1511763551
"950",1000040,4574098,570735,"pv",1511763586
"951",1000040,5160703,570735,"pv",1511763602
"952",1000040,3464539,570735,"pv",1511764596
"953",1000040,4928938,570735,"pv",1511764601
"954",1000040,3832388,570735,"pv",1511781951
"955",1000040,2331370,3607361,"pv",1511781961
"956",1000040,377159,1859277,"pv",1511781979
"957",1000040,2317377,1392527,"pv",1511782027
"958",1000040,2044478,4756105,"pv",1511782046
"959",1000040,3822751,4756105,"pv",1511782056
"960",1000040,601373,4756105,"pv",1511782072
"961",1000040,4772606,4756105,"pv",1511782101
"962",1000040,987588,4756105,"pv",1511782125
"963",1000040,4294336,4756105,"pv",1511782139
"964",1000040,3667452,4756105,"pv",1511782164
"965",1000040,601373,4756105,"pv",1511782286
"966",1000040,956343,3607361,"pv",1511782301
"967",1000040,1573985,3607361,"pv",1511782310
"968",1000040,4852598,3607361,"pv",1511782330
"969",1000040,4980758,4756105,"pv",1511782351
"970",1000040,3667452,4756105,"pv",1511782450
"971",1000040,4865425,4756105,"pv",1511782517
"972",1000040,1160380,4756105,"pv",1511782622
"973",1000040,3524356,1575622,"pv",1511790557
"974",1000040,2368045,1575622,"pv",1511790605
"975",1000040,3471238,1575622,"cart",1511790642
"976",1000040,1082963,1575622,"pv",1511790662
"977",1000040,121154,1575622,"pv",1511790688
"978",1000040,3787445,1575622,"pv",1511790755
"979",1000040,972831,1575622,"pv",1511790797
"980",1000040,3966206,1575622,"pv",1511790816
"981",1000040,4813503,1575622,"pv",1511790825
"982",1000040,1783293,1575622,"pv",1511790828
"983",1000040,4263223,1575622,"pv",1511790845
"984",1000040,326278,1575622,"pv",1511790882
"985",1000040,4942505,1575622,"pv",1511790896
"986",1000040,3057044,149192,"pv",1511795718
"987",1000040,4527261,149192,"pv",1511795725
"988",1000040,2336255,149192,"pv",1511795910
"989",1000040,5014171,149192,"pv",1511796021
"990",1000040,4191175,149192,"pv",1511796056
"991",1000040,3471238,1575622,"pv",1511797924
"992",1000040,3524356,1575622,"pv",1511798383
"993",1000040,1610932,1575622,"pv",1511798431
"994",1000040,4944872,1575622,"pv",1511798442
"995",1000040,1630357,1575622,"pv",1511798474
"996",1000040,13215,1575622,"pv",1511798560
"997",1000040,2031423,1575622,"pv",1511798597
"998",1000040,1514222,1575622,"pv",1511798615
"999",1000040,4413999,1575622,"pv",1511798618
"1000",1000040,2492167,1575622,"pv",1511798633
